Nucleo,dis_bomberos_drive_08:30,dis_bomberos_drive_11:00,dis_bomberos_transit_08:30,dis_bomberos_transit_11:00,dis_csmental_drive_08:30,dis_csmental_drive_11:00,dis_csmental_transit_08:30,dis_csmental_transit_11:00,dis_hospt2_1_drive_08:30,dis_hospt2_1_drive_11:00,dis_hospt2_1_transit_08:30,dis_hospt2_1_transit_11:00,dis_hospt2_2_drive_08:30,dis_hospt2_2_drive_11:00,dis_hospt2_2_transit_08:30,dis_hospt2_2_transit_11:00,dis_hospt2_3_drive_08:30,dis_hospt2_3_drive_11:00,dis_hospt2_3_transit_08:30,dis_hospt2_3_transit_11:00,dis_hospt2_4_drive_08:30,dis_hospt2_4_drive_11:00,dis_hospt2_4_transit_08:30,dis_hospt2_4_transit_11:00,dis_hospt3_1_drive_08:30,dis_hospt3_1_drive_11:00,dis_hospt3_1_transit_08:30,dis_hospt3_1_transit_11:00,dis_hospt3_2_drive_08:30,dis_hospt3_2_drive_11:00,dis_hospt3_2_transit_08:30,dis_hospt3_2_transit_11:00,dis_hospt3_3_drive_08:30,dis_hospt3_3_drive_11:00,dis_hospt3_3_transit_08:30,dis_hospt3_3_transit_11:00,dis_juzgados_drive_08:30,dis_juzgados_drive_11:00,dis_juzgados_transit_08:30,dis_juzgados_transit_11:00,dur_bomberos_drive_08:30,dur_bomberos_drive_11:00,dur_bomberos_transit_08:30,dur_bomberos_transit_11:00,dur_csmental_drive_08:30,dur_csmental_drive_11:00,dur_csmental_transit_08:30,dur_csmental_transit_11:00,dur_hospt2_1_drive_08:30,dur_hospt2_1_drive_11:00,dur_hospt2_1_transit_08:30,dur_hospt2_1_transit_11:00,dur_hospt2_2_drive_08:30,dur_hospt2_2_drive_11:00,dur_hospt2_2_transit_08:30,dur_hospt2_2_transit_11:00,dur_hospt2_3_drive_08:30,dur_hospt2_3_drive_11:00,dur_hospt2_3_transit_08:30,dur_hospt2_3_transit_11:00,dur_hospt2_4_drive_08:30,dur_hospt2_4_drive_11:00,dur_hospt2_4_transit_08:30,dur_hospt2_4_transit_11:00,dur_hospt3_1_drive_08:30,dur_hospt3_1_drive_11:00,dur_hospt3_1_transit_08:30,dur_hospt3_1_transit_11:00,dur_hospt3_2_drive_08:30,dur_hospt3_2_drive_11:00,dur_hospt3_2_transit_08:30,dur_hospt3_2_transit_11:00,dur_hospt3_3_drive_08:30,dur_hospt3_3_drive_11:00,dur_hospt3_3_transit_08:30,dur_hospt3_3_transit_11:00,dur_juzgados_drive_08:30,dur_juzgados_drive_11:00,dur_juzgados_transit_08:30,dur_juzgados_transit_11:00,mean_dis_bomberos,mean_dis_csmental,mean_dis_hospt2,mean_dis_hospt3,mean_dis_juzgados,mean_dur_bomberos,mean_dur_csmental,mean_dur_hospt2,mean_dur_hospt3,mean_dur_juzgados,mean_dis_all,mean_dur_all
1310102,12758,12758,7069,7069,14533,14533,8565,8565,20946,20946,21912,16103,,,,,,,,,,,,,51531,51531,45732,45789,51448,51448,45889,45946,42649,42649,44071,41298,15877,15877,12451,12451,1007,1006,1109,1109,1318,1351,1229,1229,1524,1515,4592,3693,,,,,,,,,,,,,2891,2495,3838,3876,2880,2507,3993,4031,2252,2100,6693,5116,1283,1266,2094,1687,9913.5,11549.0,19976.75,46665.083333333336,14164.0,1057.75,1281.75,2831.0,3556.0,1582.5,20453.666666666668,2061.8
1310201,1144,1144,1144,1144,1442,1442,670,670,23089,23089,23930,24415,,,,,,,,,,,,,53674,53674,53937,53984,53591,53591,54094,54141,44791,44791,39460,36612,3667,3667,4995,4995,148,149,885,885,278,287,626,626,1592,1636,3363,3991,,,,,,,,,,,,,2914,2589,4793,4040,2896,2638,4948,4195,2284,2262,4476,4300,523,521,1201,1247,1144.0,1056.0,23630.75,49695.0,4331.0,516.75,454.25,2645.5,3527.9166666666665,873.0,15971.35,1603.4833333333331
1311001,3270,3270,4192,3518,5045,5045,5688,5015,19008,19008,17186,19732,,,,,,,,,,,,,49593,49593,50126,50173,49510,49510,50283,50330,40710,40710,43366,43366,6389,6389,8901,10685,339,343,1222,1130,649,677,1354,1250,1302,1290,3181,3495,,,,,,,,,,,,,2633,2236,4380,3708,2641,2278,4535,3863,1997,1899,5390,5544,610,611,2115,2353,3562.5,5198.25,18733.5,47272.5,8091.0,758.5,982.5,2317.0,3425.3333333333335,1422.25,16571.55,1781.1166666666668
0950102,20768,20768,24385,24385,19558,19558,25942,25942,30516,30516,84353,84183,,,,,,,,,,,,,45928,45928,44804,44634,45845,45845,44975,44805,28862,28862,36592,36102,16727,16727,19225,19225,1454,1512,4297,3097,1483,1593,4452,3252,2613,2617,5879,6630,,,,,,,,,,,,,3101,2500,4074,3925,3188,2599,4232,4083,1861,1770,4826,4067,1065,1065,3739,2539,22576.5,22750.0,57392.0,41098.5,17976.0,2590.0,2695.0,4434.75,3352.1666666666665,2102.0,32358.6,3034.7833333333333
0950301,20428,20428,27356,66416,19218,19218,28913,65581,29787,29787,90214,87307,,,,,,,,,,,,,44581,44581,50665,47758,44498,44498,50836,47929,27514,27514,42895,39226,16387,16387,22196,61814,1536,1580,4949,6718,1562,1675,5104,6123,2726,2677,6531,6230,,,,,,,,,,,,,3053,2468,4126,4125,3161,2557,4284,4283,1843,1730,4898,4567,1135,1144,4391,5737,33657.0,33232.5,59273.75,42707.916666666664,29196.0,3695.75,3616.0,4541.0,3424.5833333333335,3101.75,39613.433333333334,3675.8166666666666
0280101,21715,21715,36618,110045,36000,36000,30520,30520,44146,44146,73034,72456,,,,,,,,,,,,,60538,60538,55053,55053,58209,58209,53898,53898,,,,,23862,23862,25940,20555,1359,1449,6928,10904,1980,2097,2720,2720,2244,2254,6527,6887,,,,,,,,,,,,,2898,2753,4553,4553,3095,2921,4580,4580,,,,,1282,1377,3261,4330,47523.25,33260.0,58445.5,56924.5,23554.75,5160.0,2379.25,4478.0,3741.625,2562.5,43941.6,3664.275
0280901,22882,22882,35920,111367,37167,37167,31842,31842,45313,45313,44689,73778,,,,,,,,,,,,,61705,61705,56375,56375,59376,59376,55220,55220,,,,,20927,20927,25242,19857,1508,1608,7232,12049,2126,2268,3865,3865,2387,2416,6837,8032,,,,,,,,,,,,,3084,2923,5698,5698,3200,3062,5725,5725,,,,,1259,1305,3565,4620,48262.75,34504.5,52273.25,58169.0,21738.25,5599.25,3031.0,4918.0,4389.375,2687.25,42989.55,4124.975
0281301,20538,20538,35511,108099,34822,34822,32684,32203,42968,42968,44280,74139,,,,,,,,,,,,,59360,59360,55139,56736,57031,57031,56061,55581,,,,,22685,22685,24833,19448,1309,1345,7325,12033,1918,1985,3649,4269,2180,2137,6930,8436,,,,,,,,,,,,,2861,2643,7797,6102,3018,2807,5728,6129,,,,,1215,1276,3658,4709,46171.5,33632.75,51088.75,57037.375,22412.75,5503.0,2955.25,4920.75,4635.625,2714.5,42068.625,4145.825
0281302,22214,22214,34557,23509,38081,38081,32825,32825,47149,47149,43326,72092,,,,,,,,,,,,,63542,63542,54185,57357,61213,61213,56202,56202,,,,,19560,19560,23879,18494,1535,1577,6846,4542,2196,2324,3259,3091,2279,2220,6451,7314,,,,,,,,,,,,,2967,2735,7318,5015,3126,2905,5338,5037,,,,,1170,1194,3179,4224,25623.5,35453.0,52429.0,59182.0,20373.25,3625.0,2717.5,4566.0,4305.125,2441.75,38612.15,3531.075
0340101,39491,39491,103355,34408,40909,40909,104771,95525,61702,61702,68490,81590,,,,,,,,,,,,,78094,78094,79540,67166,75765,75765,81505,69130,,,,,13739,13739,18128,23463,1878,1925,9662,10033,2688,2738,10252,9375,2730,2681,6627,8544,,,,,,,,,,,,,3444,3186,7494,6594,3575,3401,8171,7264,,,,,846,856,2155,4015,54186.25,70528.5,68371.0,75632.375,17267.25,5874.5,6263.25,5145.5,5391.125,1968.0,57197.075,4928.475
1620101,26755,26755,32255,63538,20544,20544,21319,21319,16072,16072,18242,18229,,,,,,,,,,,,,38848,32658,31004,30892,35688,30329,36057,35981,,,,,19669,19669,29184,29072,1845,1903,4750,7394,1711,1336,3376,3879,1477,1251,2493,3057,,,,,,,,,,,,,2114,1794,3048,3242,2228,1931,3856,4397,,,,,1549,1258,4278,4181,37325.75,20931.5,17153.75,33932.125,24398.5,3973.0,2575.5,2069.5,2826.25,2816.5,26748.325,2852.15
1620301,27353,27353,30570,61845,21142,21142,19626,19626,16670,16670,16549,16536,,,,,,,,,,,,,39446,33256,29311,29199,36286,30927,34364,34288,,,,,20268,20268,27491,27380,1926,1995,4750,7430,1767,1414,3425,3915,1550,1332,2542,3093,,,,,,,,,,,,,2197,1874,3097,3278,2311,2021,3905,4433,,,,,1614,1346,4327,4217,36780.25,20384.0,16606.25,33384.625,23851.75,4025.25,2630.25,2129.25,2889.5,2876.0,26201.375,2910.05
1620201,28463,28463,34293,65574,22723,22723,23321,23321,18251,18251,20244,20231,,,,,,,,,,,,,34837,34837,33005,32894,37867,32508,38058,37983,,,,,28510,28510,38227,38227,1886,1942,4871,7532,1810,1484,3472,3989,1613,1403,2589,3167,,,,,,,,,,,,,2328,1943,3144,3352,2381,2099,3952,4507,,,,,1642,1676,4422,4422,39198.25,23022.0,19244.25,35248.625,33368.5,4057.75,2688.75,2193.0,2963.25,3040.5,30016.325,2988.65
0690101,45016,45016,54633,115385,82530,82530,108304,119929,82228,82228,93702,80521,,,,,,,,,,,,,98621,98621,79278,91570,96292,96292,81243,93535,,,,,28903,28903,29731,27221,3272,3313,13849,12278,4279,4268,14668,13491,4089,4070,12960,9243,,,,,,,,,,,,,4602,4577,11010,10110,4742,4708,11989,11159,,,,,2221,2253,5551,5191,65012.5,98323.25,84669.75,91931.5,28689.5,8178.0,9176.5,7590.5,7862.125,3804.0,73725.3,7322.225
0820101,15258,15258,19601,16010,17698,17698,20675,17083,47747,47747,59673,59019,,,,,,,,,,,,,40883,40883,41628,41616,40365,40365,40479,40461,,,,,17598,17598,38403,38403,1029,1046,2827,2134,1045,1061,3037,2345,2509,2336,5845,6556,,,,,,,,,,,,,2139,1984,3592,4222,2291,2255,3637,4247,,,,,1185,1222,5982,7625,16531.75,18288.5,53546.5,40835.0,28000.5,1759.0,1872.0,4311.5,3045.875,4003.5,31440.45,2998.375
0820201,20127,20127,27274,27249,22329,22329,28347,28322,52378,52378,70911,62005,,,,,,,,,,,,,45514,45514,52867,46013,44996,44996,51718,44865,,,,,9476,9476,35426,35426,1237,1239,3644,3233,1219,1216,3854,3444,2656,2476,6768,7077,,,,,,,,,,,,,2342,2153,4515,4732,2479,2428,4560,4772,,,,,664,672,5564,5564,23694.25,25331.75,59418.0,47060.375,22451.0,2338.25,2433.25,4744.25,3497.625,3116.0,35591.075,3225.875
0570301,25103,25103,25264,28612,34057,34914,44674,44618,30442,30442,41865,57234,,,,,,,,,,,,,47436,47028,46981,49208,44276,44699,58733,46360,,,,,22520,22520,24464,27263,1760,1781,3309,3896,2159,2006,7366,7545,2125,1927,6772,8173,,,,,,,,,,,,,2578,2474,6400,6667,2664,2627,7026,7236,,,,,1396,1411,4420,3938,26020.5,39565.75,39995.75,48090.125,24191.75,2686.5,4769.0,4749.25,4709.0,2791.25,35572.775,3941.0
0570202,26433,26433,26193,29904,35387,35387,45603,45915,31771,31771,42794,58531,,,,,,,,,,,,,48766,48358,47910,50505,45605,46029,59662,47657,,,,,23850,23850,25393,28555,2087,2099,5314,5603,2496,2308,9371,9240,2435,2233,8777,9868,,,,,,,,,,,,,2908,2791,8405,8362,3009,2962,9031,8931,,,,,1715,1746,6425,5645,27240.75,40573.0,41216.75,49311.5,25412.0,3775.75,5853.75,5828.25,5799.875,3882.75,36750.8,5028.075
0570201,23489,23489,22818,26529,32443,33300,42228,42535,31794,28828,39419,55151,,,,,,,,,,,,,45822,45414,44536,47125,42662,43085,56288,44277,,,,,20907,20907,22018,25181,1635,1660,2885,3174,2022,1881,6942,6815,1908,1796,6348,7443,,,,,,,,,,,,,2439,2334,5976,5937,2538,2491,6602,6506,,,,,1268,1289,3996,3216,24081.25,37626.5,38798.0,46151.125,22253.25,2338.5,4415.0,4373.75,4352.875,2442.25,33782.025,3584.475
9020401,52050,52050,98074,98074,55168,55168,96484,96484,54867,54867,60203,60203,,,,,,,,,,,,,71260,71260,71253,71253,68930,68930,73218,73218,,,,,6917,6917,7164,7164,2582,2662,10802,10802,2578,2580,10542,10542,2438,2438,7017,7017,,,,,,,,,,,,,3120,2934,7884,7884,3221,3086,8633,8633,,,,,560,569,1277,1277,75062.0,75826.0,57535.0,71165.25,7040.5,6712.0,6560.5,4727.5,5674.375,920.75,57325.75,4919.025
9020101,57708,57708,101106,101106,60826,60826,99516,99516,60525,60525,85581,85581,,,,,,,,,,,,,76918,76918,71158,71158,74588,74588,73122,73122,,,,,12575,12575,19164,19164,3034,3125,8990,8990,3036,3078,8744,8744,2885,2868,7913,7913,,,,,,,,,,,,,3569,3409,5963,5963,3738,3547,6633,6633,,,,,1019,1016,2904,2904,79407.0,80171.0,73053.0,73946.5,15869.5,6034.75,5900.5,5394.75,4931.875,1960.75,64489.4,4844.525
9020201,61026,61026,104218,104218,64144,64144,102628,102628,63843,63843,88693,88693,,,,,,,,,,,,,80235,80235,74270,74270,77906,77906,76234,76234,,,,,15893,15893,22276,22276,3290,3362,9237,9237,3271,3314,8991,8991,3097,3098,8160,8160,,,,,,,,,,,,,3793,3641,6210,6210,3949,3774,6880,6880,,,,,1256,1244,3151,3151,82622.0,83386.0,76268.0,77161.25,19084.5,6281.5,6141.75,5628.75,5167.125,2200.5,67704.35,5083.925
9020301,49022,49022,95024,95024,52141,52141,93434,93434,51840,51840,57153,57153,,,,,,,,,,,,,68232,68232,68203,68203,65903,65903,70168,70168,,,,,3890,3890,3890,4114,2391,2440,10466,10466,2383,2380,10206,10206,2250,2209,6681,6681,,,,,,,,,,,,,2886,2699,7548,7548,3080,2875,8297,8297,,,,,349,341,3169,941,72023.0,72787.5,54496.5,68126.5,3946.0,6440.75,6293.75,4455.25,5403.75,1200.0,54275.9,4758.7
0210401,21142,21142,10975,10975,43653,43653,75032,76705,43352,43352,47709,43772,,,,,,,,,,,,,59744,59744,58759,47680,57415,57415,60724,49645,,,,,10081,10081,11377,11377,1057,1071,2712,2712,2035,2027,7068,8578,1907,1846,6146,3866,,,,,,,,,,,,,2554,2355,7313,4920,2774,2486,8240,5899,,,,,576,582,1674,1674,16058.5,59760.75,44546.25,56390.75,10729.0,1888.0,4927.0,3441.25,4567.625,1126.5,37497.05,3190.075
0210201,12755,12755,9130,9130,47276,47276,78756,49304,46975,46975,45864,47491,,,,,,,,,,,,,63367,63367,56914,58541,61038,61038,58879,60506,,,,,9600,9600,9309,9309,950,999,3357,3357,2261,2285,8270,6418,2135,2098,6791,4944,,,,,,,,,,,,,2827,2611,7958,5811,2970,2765,8885,6560,,,,,669,741,2194,2194,10942.5,55653.0,46826.25,60456.25,9454.5,2165.75,4808.5,3992.0,5048.375,1449.5,36666.5,3492.825
0210101,11633,11633,8008,8008,46154,46154,77552,48182,45853,45853,44742,46288,,,,,,,,,,,,,62245,62245,55792,57338,59916,59916,57757,59303,,,,,8287,8287,8078,8078,908,919,2384,2384,2237,2226,7229,5443,2098,2029,5818,3969,,,,,,,,,,,,,2776,2512,6985,4836,2924,2684,7912,5585,,,,,574,622,1132,1132,9820.5,54510.5,45684.0,59314.0,8182.5,1648.75,4283.75,3478.5,4526.75,865.0,35502.3,2960.55
0030101,49106,49106,123304,54357,71617,71617,124720,115474,71316,71316,88439,101539,,,,,,,,,,,,,87708,87708,99489,87115,85379,85379,101454,89079,,,,,23353,23353,38075,38075,2264,2368,10512,11843,3252,3320,11102,11185,3097,3108,7477,10354,,,,,,,,,,,,,3764,3640,8344,8404,3918,3763,9021,9074,,,,,1238,1301,3005,3005,68968.25,95857.0,83152.5,90413.875,30714.0,6746.75,7214.75,6009.0,6241.0,2137.25,73821.125,5669.75
0760101,44420,44420,116201,47254,66931,66931,117617,108371,66630,66630,81336,94436,,,,,,,,,,,,,83023,83023,92386,80012,80694,80694,94351,81976,,,,,18668,18668,30972,30972,2097,2179,10809,12140,3088,3127,11399,11482,2937,2940,7774,10651,,,,,,,,,,,,,3616,3450,8641,8701,3766,3585,9318,9371,,,,,1068,1111,3302,3302,63073.75,89962.5,77258.0,84519.875,24820.0,6806.25,7274.0,6075.5,6306.0,2195.75,67926.825,5731.5
0160101,23759,23759,23746,23746,64546,64546,99888,78132,64245,64245,60480,60479,,,,,,,,,,,,,80637,80637,71530,71528,78308,78308,73495,73492,,,,,26929,26929,58522,42623,1709,1739,3128,3128,3555,3580,10270,11696,3350,3355,6262,8182,,,,,,,,,,,,,4041,3855,7429,9229,4187,3998,8356,10199,,,,,1938,2050,10070,8930,23752.5,76778.0,62362.25,75991.875,38750.75,2426.0,7275.25,5287.25,6411.75,5747.0,55527.075,5429.45
0410101,18355,24478,15152,16868,15959,15959,15572,15572,15309,15309,12752,12741,,,,,,,,,,,,,29338,29338,25548,26251,26178,26178,31269,28216,,,,,15085,15085,16454,16463,1326,1464,3084,3804,1148,993,1913,2069,1035,936,1447,1482,,,,,,,,,,,,,1559,1476,1915,2632,1658,1628,2756,3498,,,,,998,914,2787,3003,18713.25,15765.5,14027.75,27789.5,15771.75,2419.5,1530.75,1225.0,2140.25,1925.5,18413.55,1848.2
0620301,36890,36890,100862,31915,59401,59401,102278,93032,59100,59100,65997,79097,,,,,,,,,,,,,75492,75492,77047,64673,73163,73163,79012,66637,,,,,11137,11137,15633,15633,1816,1830,9366,10697,2817,2801,9956,10039,2651,2568,6331,9208,,,,,,,,,,,,,3323,3081,7198,7258,3478,3259,7875,7928,,,,,783,761,1859,1859,51639.25,78528.0,65823.5,73084.875,13385.0,5927.25,6403.25,5189.5,5425.0,1315.5,56492.125,4852.1
0620601,43380,43380,98349,29398,47319,47319,99765,90515,65590,65590,63484,76580,,,,,,,,,,,,,81983,81983,74534,62156,79654,79654,76499,64120,,,,,17628,17628,13121,13121,2180,2237,9440,10112,3130,3187,10030,9454,3005,2972,6405,8623,,,,,,,,,,,,,3669,3509,7272,6673,3863,3649,7949,7343,,,,,1135,1154,1933,1933,53626.75,71229.5,67811.0,75072.875,15374.5,5992.25,6450.25,5251.25,5490.875,1538.75,56622.925,4944.675
0620501,33793,33793,97806,28829,56304,56304,99222,89946,56003,56003,62941,76011,,,,,,,,,,,,,72395,72395,73991,61587,70066,70066,75956,63551,,,,,8040,8040,12578,12578,1500,1525,8966,9628,2473,2467,9556,8970,2323,2320,5931,8139,,,,,,,,,,,,,2991,2822,6798,6189,3147,2962,7475,6859,,,,,440,449,1459,1459,48555.25,75444.0,62739.5,70000.875,10309.0,5404.75,5866.5,4678.25,4905.375,951.75,53409.725,4361.325
0620201,30338,30338,94309,25363,52850,52850,95725,86480,52549,52549,59444,72545,,,,,,,,,,,,,68941,68941,70494,58121,66612,66612,72459,60085,,,,,4586,4586,9080,9080,1377,1402,8768,9439,2364,2358,9358,8781,2219,2183,5733,7950,,,,,,,,,,,,,2872,2673,6600,6000,3031,2832,7277,6670,,,,,311,317,1261,1261,45087.0,71976.25,59271.75,66533.125,6833.0,5246.5,5715.25,4521.25,4744.375,787.5,49940.225,4202.975
0640201,37091,37091,42922,98966,59603,59603,96593,60621,59302,59302,81991,62570,,,,,,,,,,,,,75694,75694,67567,69300,73365,73365,69532,71265,,,,,11339,11339,15573,15510,1637,1674,9334,8663,2638,2618,10153,6692,2464,2440,8445,5422,,,,,,,,,,,,,3146,2955,6495,6135,3267,3092,7474,6872,,,,,591,587,3256,2416,54017.5,69105.0,65791.25,71972.75,13440.25,5327.0,5525.25,4692.75,4929.5,1712.5,54865.35,4437.4
0230201,16375,16375,23159,23142,18577,18577,24240,39377,48626,48626,56446,57895,,,,,,,,,,,,,41762,41762,41903,41903,41243,41243,40755,40755,,,,,9437,9437,31018,14369,1002,996,2921,2453,990,979,3131,4010,2458,2253,4976,5819,,,,,,,,,,,,,2084,1892,3173,3474,2235,2165,3223,3514,,,,,683,691,4909,4561,19762.75,25192.75,52898.25,41415.75,16065.25,1843.0,2277.5,3876.5,2720.0,2711.0,31066.95,2685.6
0231101,16700,16700,21666,21650,18902,18902,22747,22723,48951,48951,65312,64658,,,,,,,,,,,,,42087,42087,47267,47255,41568,41568,46119,46100,,,,,10530,10530,31836,42457,1000,993,2672,2181,987,976,2882,2392,2464,2253,5796,6603,,,,,,,,,,,,,2081,1897,3543,4269,2228,2165,3588,4294,,,,,749,757,4748,5525,19179.0,20818.5,56968.0,44256.375,23838.25,1711.5,1809.25,4279.0,3008.125,2944.75,33012.025,2750.525
0230501,19180,19180,19677,19660,21382,21382,20758,20734,51431,51431,63323,62669,,,,,,,,,,,,,44567,44567,45278,45266,44049,44049,44130,44111,,,,,13010,13010,34323,41304,1142,1150,2668,2145,1128,1125,2878,2356,2582,2389,5792,6567,,,,,,,,,,,,,2232,2043,3539,4233,2373,2320,3584,4258,,,,,893,904,5226,6084,19424.25,21064.0,57213.5,44502.125,25411.75,1776.25,1871.75,4332.5,3072.75,3276.75,33523.125,2866.0
0230601,21425,21425,29662,29637,23627,23627,30735,30710,53676,53676,73300,64393,,,,,,,,,,,,,46812,46812,55255,48401,46293,46293,54106,47253,,,,,9205,9205,37814,37814,1310,1338,3214,2848,1292,1315,3424,3059,2751,2589,6338,6692,,,,,,,,,,,,,2385,2242,4085,4347,2523,2494,4130,4387,,,,,718,779,5167,5167,25537.25,27174.75,61261.25,48903.125,23509.5,2177.5,2272.5,4592.5,3324.125,2957.75,37277.175,3064.875
0230301,20755,20755,27496,27471,22957,22957,28569,28544,53006,53006,71134,62227,,,,,,,,,,,,,46142,46142,53089,46235,45623,45623,51940,45087,,,,,10104,10104,35648,35648,1262,1268,3078,2678,1246,1249,3288,2889,2690,2504,6202,6522,,,,,,,,,,,,,2340,2163,3949,4177,2486,2431,3994,4217,,,,,685,696,5007,5007,24119.25,25756.75,59843.25,47485.125,22876.0,2071.5,2168.0,4479.5,3219.625,2848.75,36016.075,2957.475
0230101,19633,19633,31060,31083,21835,21835,32133,32156,51884,51884,74697,65839,,,,,,,,,,,,,45020,45020,56653,49847,44501,44501,55504,48699,,,,,10649,10649,39258,39258,1189,1203,3170,2829,1173,1183,3380,3040,2623,2444,6294,6673,,,,,,,,,,,,,2283,2100,4041,4328,2418,2372,4086,4368,,,,,820,897,5141,5141,25352.25,26989.75,61076.0,48718.125,24953.5,2097.75,2194.0,4508.5,3249.5,2999.75,37417.925,3009.9
1220201,26481,26481,26468,30035,35434,35434,45877,46042,31819,31819,43068,58658,,,,,,,,,,,,,48813,48405,48185,50632,45653,46076,59937,47784,,,,,23898,23898,25667,28687,1839,1878,3330,4444,2251,2086,7387,8114,2193,2019,6793,8742,,,,,,,,,,,,,2660,2575,6421,7236,2778,2718,7047,7805,,,,,1482,1510,4441,4486,27366.25,40696.75,41341.0,49435.625,25537.5,2872.75,4959.5,4936.75,4905.0,2979.75,36875.425,4130.75
1220101,27895,27895,31440,31547,36849,37706,50850,47518,33234,33234,48041,60134,,,,,,,,,,,,,50228,49820,53157,52108,47068,47491,64910,49260,,,,,25312,25312,34452,30198,1872,1902,3868,3737,2271,2107,7925,7266,2209,2021,7331,7894,,,,,,,,,,,,,2696,2576,6959,6388,2801,2756,7585,6957,,,,,1514,1523,5527,3779,29694.25,43230.75,43660.75,51755.25,28818.5,2844.75,4892.25,4863.75,4839.75,3085.75,39431.9,4105.25
1220301,39968,39968,29016,29016,26482,26482,24216,31770,22010,22010,21124,21337,,,,,,,,,,,,,44787,38596,33793,33793,41626,36267,35758,39393,,,,,25608,25608,31973,31973,2138,2176,5157,10258,1834,1457,3726,7700,1604,1387,3143,6560,,,,,,,,,,,,,2258,1921,3705,7305,2353,2085,4578,8265,,,,,1665,1392,4628,8077,34492.0,27237.5,21620.25,38001.625,28790.5,4932.25,3679.25,3173.5,4058.75,3940.5,30028.375,3956.85
1340801,5352,5352,7109,7109,5058,5058,5086,5086,2443,2443,2274,2269,,,,,,,,,,,,,19119,19119,15090,13318,16790,16790,20811,15283,,,,,6130,6130,5977,5977,726,709,2104,2109,707,647,1179,1179,403,357,893,1344,,,,,,,,,,,,,1270,1059,1753,2211,1512,1199,2944,2888,,,,,592,491,2113,2113,6230.5,5072.0,2357.25,17040.0,6053.5,1412.0,928.0,749.25,1854.5,1327.25,7350.65,1254.2
1340401,17190,17190,15758,16393,15663,15663,14369,14369,11385,11385,11558,11558,,,,,,,,,,,,,27777,27777,22607,22607,25448,25448,24572,24572,,,,,14789,14789,15261,15261,1300,1114,2855,3202,1075,868,2278,2278,853,809,1812,1992,,,,,,,,,,,,,1585,1335,2679,2799,1819,1486,3356,3670,,,,,921,785,3152,3212,16632.75,15016.0,11471.5,25101.0,15025.0,2117.75,1624.75,1366.5,2341.125,2017.5,16649.25,1893.525
1340501,3220,3220,3406,2298,3152,3152,2168,3132,2318,2318,2001,2323,,,,,,,,,,,,,19718,19718,11557,11582,17389,17389,13522,13547,,,,,4706,4706,3796,4024,499,495,1047,1005,545,595,1047,1235,374,379,1000,1336,,,,,,,,,,,,,1424,1215,2683,1998,1649,1367,3362,2675,,,,,615,635,1834,2179,3036.0,2901.0,2240.0,15552.75,4308.0,761.5,855.5,772.25,2046.625,1315.75,5607.55,1150.325
1340301,13552,13552,11389,15072,12025,12025,10000,12304,7738,7738,7189,7757,,,,,,,,,,,,,24139,24139,19580,18817,23621,21810,21544,20781,,,,,11151,11151,10892,11492,1121,914,2956,2869,907,671,2379,2322,688,641,2093,1440,,,,,,,,,,,,,1425,1142,2832,2719,1545,1292,3742,3389,,,,,756,587,3313,2848,13391.25,11588.5,7605.5,21803.875,11171.5,1965.0,1569.75,1215.5,2260.75,1876.0,13112.125,1777.4
1340101,17012,17012,15851,15851,16612,16612,14555,14982,11206,11206,11016,11016,,,,,,,,,,,,,27599,27599,21649,22065,25270,25270,23613,24030,,,,,33486,33486,40206,43755,1304,1129,3748,3868,1259,1071,3372,3403,884,835,2538,2658,,,,,,,,,,,,,1613,1354,2865,3645,1844,1499,3775,4516,,,,,1810,1579,5375,6635,16431.5,15690.25,11111.0,24636.875,37733.25,2512.25,2276.25,1728.75,2638.875,3849.75,21120.575,2601.175
1340201,9428,12039,10632,10632,8443,10512,8608,8608,5828,5828,5797,5807,,,,,,,,,,,,,22626,22626,16846,19244,20297,20297,18811,20575,,,,,9638,9638,9500,9500,1043,971,2423,2723,926,726,1793,1793,642,569,1507,1771,,,,,,,,,,,,,1510,1199,2554,2634,1746,1351,2991,3844,,,,,837,643,2727,2727,10682.75,9042.75,5815.0,20165.25,9569.0,1790.0,1309.5,1122.25,2228.625,1733.5,11054.95,1636.775
0590101,35535,35535,23993,25677,22090,22090,16532,16532,17618,17618,13723,13723,,,,,,,,,,,,,34204,34204,24772,24772,37234,31875,26737,26736,,,,,21216,21216,17426,17426,1838,1846,4010,4550,1489,1149,2466,2406,1279,1065,1812,1812,,,,,,,,,,,,,2026,1630,2799,2739,2018,1764,3836,3409,,,,,1344,1062,3212,3152,30185.0,19311.0,15670.5,30066.75,19321.0,3061.0,1877.5,1492.0,2527.625,2192.5,22910.85,2230.125
0780101,49770,49770,70664,39970,72281,72281,124335,109002,71980,71980,109733,72722,,,,,,,,,,,,,88372,88372,95309,83771,86043,86043,97274,85736,,,,,24017,24017,43315,19422,2235,2255,10659,8199,3220,3192,11478,10418,3091,3028,9770,6893,,,,,,,,,,,,,3738,3530,7820,7760,3905,3706,8799,8509,,,,,1197,1196,4581,2841,52543.5,94474.75,81603.75,88865.0,27692.75,5837.0,7077.0,5695.5,5970.875,2453.75,69035.95,5406.825
