X,Y,CMUN,CDENTIDAD,CDNUCLEO,CDTNUCLEO,ETIQUETA,DESCR,BUSCA,POB,PART_JUD,COD,lng,lat,dis_bomberos_drive_08:30,dis_bomberos_drive_11:00,dis_bomberos_transit_08:30,dis_bomberos_transit_11:00,dis_csmental_drive_08:30,dis_csmental_drive_11:00,dis_csmental_transit_08:30,dis_csmental_transit_11:00,dis_hospt2_1_drive_08:30,dis_hospt2_1_drive_11:00,dis_hospt2_1_transit_08:30,dis_hospt2_1_transit_11:00,dis_hospt2_2_drive_08:30,dis_hospt2_2_drive_11:00,dis_hospt2_2_transit_08:30,dis_hospt2_2_transit_11:00,dis_hospt2_3_drive_08:30,dis_hospt2_3_drive_11:00,dis_hospt2_3_transit_08:30,dis_hospt2_3_transit_11:00,dis_hospt2_4_drive_08:30,dis_hospt2_4_drive_11:00,dis_hospt2_4_transit_08:30,dis_hospt2_4_transit_11:00,dis_hospt3_1_drive_08:30,dis_hospt3_1_drive_11:00,dis_hospt3_1_transit_08:30,dis_hospt3_1_transit_11:00,dis_hospt3_2_drive_08:30,dis_hospt3_2_drive_11:00,dis_hospt3_2_transit_08:30,dis_hospt3_2_transit_11:00,dis_hospt3_3_drive_08:30,dis_hospt3_3_drive_11:00,dis_hospt3_3_transit_08:30,dis_hospt3_3_transit_11:00,dis_juzgados_drive_08:30,dis_juzgados_drive_11:00,dis_juzgados_transit_08:30,dis_juzgados_transit_11:00,dur_bomberos_drive_08:30,dur_bomberos_drive_11:00,dur_bomberos_transit_08:30,dur_bomberos_transit_11:00,dur_csmental_drive_08:30,dur_csmental_drive_11:00,dur_csmental_transit_08:30,dur_csmental_transit_11:00,dur_hospt2_1_drive_08:30,dur_hospt2_1_drive_11:00,dur_hospt2_1_transit_08:30,dur_hospt2_1_transit_11:00,dur_hospt2_2_drive_08:30,dur_hospt2_2_drive_11:00,dur_hospt2_2_transit_08:30,dur_hospt2_2_transit_11:00,dur_hospt2_3_drive_08:30,dur_hospt2_3_drive_11:00,dur_hospt2_3_transit_08:30,dur_hospt2_3_transit_11:00,dur_hospt2_4_drive_08:30,dur_hospt2_4_drive_11:00,dur_hospt2_4_transit_08:30,dur_hospt2_4_transit_11:00,dur_hospt3_1_drive_08:30,dur_hospt3_1_drive_11:00,dur_hospt3_1_transit_08:30,dur_hospt3_1_transit_11:00,dur_hospt3_2_drive_08:30,dur_hospt3_2_drive_11:00,dur_hospt3_2_transit_08:30,dur_hospt3_2_transit_11:00,dur_hospt3_3_drive_08:30,dur_hospt3_3_drive_11:00,dur_hospt3_3_transit_08:30,dur_hospt3_3_transit_11:00,dur_juzgados_drive_08:30,dur_juzgados_drive_11:00,dur_juzgados_transit_08:30,dur_juzgados_transit_11:00,mean_dis_all,mean_dis_bomberos_all,mean_dis_bomberos_drive,mean_dis_bomberos_transit,mean_dis_csmental_all,mean_dis_csmental_drive,mean_dis_csmental_transit,mean_dis_drive,mean_dis_hospt2_all,mean_dis_hospt2_drive,mean_dis_hospt2_transit,mean_dis_hospt3_all,mean_dis_hospt3_drive,mean_dis_hospt3_transit,mean_dis_juzgados_all,mean_dis_juzgados_drive,mean_dis_juzgados_transit,mean_dis_transit,mean_dur_all,mean_dur_bomberos_all,mean_dur_bomberos_drive,mean_dur_bomberos_transit,mean_dur_csmental_all,mean_dur_csmental_drive,mean_dur_csmental_transit,mean_dur_drive,mean_dur_hospt2_all,mean_dur_hospt2_drive,mean_dur_hospt2_transit,mean_dur_hospt3_all,mean_dur_hospt3_drive,mean_dur_hospt3_transit,mean_dur_juzgados_all,mean_dur_juzgados_drive,mean_dur_juzgados_transit,mean_dur_transit,weigh_mean_dis_all,weigh_mean_dis_bomberos_all,weigh_mean_dis_bomberos_drive,weigh_mean_dis_bomberos_transit,weigh_mean_dis_csmental_all,weigh_mean_dis_csmental_drive,weigh_mean_dis_csmental_transit,weigh_mean_dis_drive,weigh_mean_dis_hospt2_all,weigh_mean_dis_hospt2_drive,weigh_mean_dis_hospt2_transit,weigh_mean_dis_hospt3_all,weigh_mean_dis_hospt3_drive,weigh_mean_dis_hospt3_transit,weigh_mean_dis_juzgados_all,weigh_mean_dis_juzgados_drive,weigh_mean_dis_juzgados_transit,weigh_mean_dis_transit,weigh_mean_dur_all,weigh_mean_dur_bomberos_all,weigh_mean_dur_bomberos_drive,weigh_mean_dur_bomberos_transit,weigh_mean_dur_csmental_all,weigh_mean_dur_csmental_drive,weigh_mean_dur_csmental_transit,weigh_mean_dur_drive,weigh_mean_dur_hospt2_all,weigh_mean_dur_hospt2_drive,weigh_mean_dur_hospt2_transit,weigh_mean_dur_hospt3_all,weigh_mean_dur_hospt3_drive,weigh_mean_dur_hospt3_transit,weigh_mean_dur_juzgados_all,weigh_mean_dur_juzgados_drive,weigh_mean_dur_juzgados_transit,weigh_mean_dur_transit
453106.137874538,4450447.82207629,"132","09","01","1320901",Vega del Pingarrón,Vega del Pingarrón,Vega del Pingarrón Núcleo,"66","20","6",-3.551002383,40.2031228938,23853,23853,31606,28216,24167,24167,33138,26183,38257,36953,40346,48031,32412,32412,35671,41887,,,,,,,,,,,,,,,,,,,,,27062,27062,30530,30945,1564,1583,10352,9253,1625,1610,10453,8486,2229,2116,10900,12319,2026,1998,11700,11919,,,,,,,,,,,,,,,,,,,,,1644,1662,10325,10160,31837.55,26882,23853,29911,26913.75,24167,29660.5,29019.8,38246.125,35008.5,41483.75,,,,28899.75,27062,30737.5,34655.3,6196.2,5688,1573.5,9802.5,5543.5,1617.5,9469.5,1805.7,6900.875,2092.25,11709.5,,,,5947.75,1653,10242.5,10586.7,2101278.3,1774212,1574298,1974126,1776307.5,1595022,1957593,1915306.8,2524244.25,2310561,2737927.5,,,,1907383.5,1786092,2028675,2287249.8,408949.2,375408,103851,646965,365871,106755,624987,119176.2,455457.75,138088.5,772827,,,,392551.5,109098,676005,698722.2
428710.232296635,4448472.68713968,"050","02","01","0500201","Nube, La",La Nube,La Nube Núcleo,"15","3","6",-3.8374111056,40.1836106015,23569,23569,28300,44111,12099,12099,13679,13679,22833,24422,21612,25291,21794,21794,22942,28708,,,,,,,,,,,,,,,,,,,,,15451,15451,17139,32096,1675,1697,4956,8060,897,849,2708,1970,1422,1338,3418,4219,1343,1217,3953,4998,,,,,,,,,,,,,,,,,,,,,960,868,3421,5097,22031.9,29887.25,23569,36205.5,12889,12099,13679,19308.1,23674.5,22710.75,24638.25,,,,20034.25,15451,24617.5,24755.7,2753.3,4097,1686,6508,1606,873,2339,1226.6,2738.5,1330,4147,,,,2586.5,914,4259,4280,330478.5,448308.75,353535,543082.5,193335,181485,205185,289621.5,355117.5,340661.25,369573.75,,,,300513.75,231765,369262.5,371335.5,41299.5,61455,25290,97620,24090,13095,35085,18399,41077.5,19950,62205,,,,38797.5,13710,63885,64200
426823.034655198,4449312.23124385,"050","03","01","0500301","Pinar, El",El Pinar,El Pinar Núcleo,"118","3","6",-3.8596723767,40.1910111689,21990,21990,27467,42137,12449,12449,15333,15333,21255,21255,19637,23317,24151,24151,24595,26733,,,,,,,,,,,,,,,,,,,,,15801,15801,18793,30121,1545,1579,5136,8019,1059,1067,4097,2373,1308,1219,3408,4178,1512,1419,4507,4957,,,,,,,,,,,,,,,,,,,,,1156,1121,2883,5056,21737.9,28396,21990,34802,13891,12449,15333,19129.2,23136.75,22703,23570.5,,,,20129,15801,24457,24346.6,2879.95,4069.75,1562,6577.5,2149,1063,3235,1298.5,2813.5,1364.5,4262.5,,,,2554,1138.5,3969.5,4461.4,2565072.2,3350728,2594820,4106636,1639138,1468982,1809294,2257245.6,2730136.5,2678954,2781319,,,,2375222,1864518,2885926,2872898.8,339834.1,480230.5,184316,776145,253582,125434,381730,153223,331993,161011,502975,,,,301372,134343,468401,526445.2
428351.42196882,4449495.49042796,"050","01","01","0500101",Cubas de la Sagra,Cubas de la Sagra,Cubas de la Sagra Núcleo,"4042","3","6",-3.8417393673,40.1927939989,22544,22544,27384,68799,9151,9151,13631,13631,21809,21809,19554,28189,18827,18827,22894,25328,,,,,,,,,,,,,,,,,,,,,12503,12503,17091,17091,1540,1567,4517,6529,878,881,2365,1605,1297,1213,2820,3911,1272,1239,3635,3076,,,,,,,,,,,,,,,,,,,,,968,930,3078,2115,21163,35317.75,22544,48091.5,11391,9151,13631,16966.8,22154.625,20318,23991.25,,,,14797,12503,17091,25359.2,2271.8,3538.25,1553.5,5523,1432.25,879.5,1985,1178.5,2307.875,1255.25,3360.5,,,,1772.75,949,2596.5,3365.1,85540846,142754345.5,91122848,194385843,46042422,36988342,55096502,68579805.6,89548994.25,82125356,96972632.5,,,,59809474,50537126,69081822,102501886.4,9182615.6,14301606.5,6279247,22323966,5789154.5,3554939,8023370,4763497,9328430.75,5073720.5,13583141,,,,7165455.5,3835858,10495053,13601734.2
427658.317837259,4449939.63589507,"050","04","01","0500401","Soto, El",El Soto,El Soto Núcleo,"2638","3","6",-3.8499311794,40.1967355968,21977,21977,26022,69859,10811,10811,14690,14690,21242,21242,18191,29248,20486,20486,23953,26387,,,,,,,,,,,,,,,,,,,,,14162,14162,18151,18151,1487,1529,4240,6502,893,895,2407,1578,1245,1164,2500,3884,1285,1251,3756,3049,,,,,,,,,,,,,,,,,,,,,977,955,3120,2088,21834.9,34958.75,21977,47940.5,12750.5,10811,14690,17735.6,22654.375,20864,24444.75,,,,16156.5,14162,18151,25934.2,2240.25,3439.5,1508,5371,1443.25,894,1992.5,1168.1,2266.75,1236.25,3297.25,,,,1785,966,2604,3312.4,57600466.2,92221182.5,57975326,126467039,33635819,28519418,38752220,46786512.8,59762241.25,55039232,64485250.5,,,,42620847,37359356,47882338,68414419.6,5909779.5,9073401,3978104,14168698,3807293.5,2358372,5256215,3081447.8,5979686.5,3261227.5,8698145.5,,,,4708830,2548308,6869352,8738111.2
451456.351885017,4443206.17125827,"147","01","01","1470101",Titulcia,Titulcia,Titulcia Núcleo,"1351","20","6",-3.5698405723,40.1377883194,13640,13640,15867,15449,19684,19684,28228,28119,35270,35270,34023,34023,32772,32772,43828,30735,,,,,,,,,,,,,,,,,,,,,12207,12207,17692,15856,1005,1064,3150,2716,1146,1203,3393,4353,2007,1932,3708,3708,1900,1848,5582,3925,,,,,,,,,,,,,,,,,,,,,1020,1060,3835,3688,24548.3,14649,13640,15658,23928.75,19684,28173.5,22714.6,34836.625,34021,35652.25,,,,14490.5,12207,16774,26382,2612.15,1983.75,1034.5,2933,2523.75,1174.5,3873,1418.5,3076.25,1921.75,4230.75,,,,2400.75,1040,3761.5,3805.8,33164753.3,19790799,18427640,21153958,32327741.25,26593084,38062398.5,30687424.6,47064280.375,45962371,48166189.75,,,,19576665.5,16491657,22661674,35642082,3529014.65,2680046.25,1397609.5,3962483,3409586.25,1586749.5,5232423,1916393.5,4156013.75,2596284.25,5715743.25,,,,3243413.25,1405040,5081786.5,5141635.8
421549.623229668,4451432.23145681,"017","01","01","0170101",Batres,Batres,Batres Núcleo,"794","3","6",-3.9218749625,40.2096322272,14664,14664,14743,85327,19861,19861,25522,25522,25341,24032,40080,23493,28026,26928,37219,37219,,,,,,,,,,,,,,,,,,,,,19211,19211,19758,20269,1067,1081,2382,8619,1228,1205,2602,2602,1356,1315,4587,3749,1568,1507,4073,4073,,,,,,,,,,,,,,,,,,,,,1054,1048,5481,3936,27047.55,32349.5,14664,50035,22691.5,19861,25522,21179.9,30292.25,26081.75,34502.75,,,,19612.25,19211,20013.5,32915.2,2726.65,3287.25,1074,5500.5,1909.25,1216.5,2602,1242.9,2778.5,1436.5,4120.5,,,,2879.75,1051,4708.5,4210.4,21475754.7,25685503,11643216,39727790,18017051,15769634,20264468,16816840.6,24052046.5,20708909.5,27395183.5,,,,15572126.5,15253534,15890719,26134668.8,2164960.1,2610076.5,852756,4367397,1515944.5,965901,2065988,986862.6,2206129,1140581,3271677,,,,2286521.5,834494,3738549,3343057.6
421350.489282568,4451976.22754238,"017","04","01","0170401","Olivos, Los",Los Olivos,Los Olivos Núcleo,"28","3","6",-3.924281285,40.214514047,14225,14225,15586,86170,19616,19616,26365,26365,25096,23787,40923,24336,26683,26683,38062,38062,,,,,,,,,,,,,,,,,,,,,18966,18966,20601,21112,1026,1040,3100,9337,1204,1172,3320,3320,1332,1284,5305,4467,1580,1479,4791,4791,,,,,,,,,,,,,,,,,,,,,1035,1019,6199,4654,27272.25,32551.5,14225,50878,22990.5,19616,26365,20786.3,30454,25562.25,35345.75,,,,19911.25,18966,20856.5,33758.2,3072.75,3625.75,1033,6218.5,2254,1188,3320,1217.1,3128.625,1418.75,4838.5,,,,3226.75,1027,5426.5,4928.4,763623,911442,398300,1424584,643734,549248,738220,582016.4,852712,715743,989681,,,,557515,531048,583982,945229.6,86037,101521,28924,174118,63112,33264,92960,34078.8,87601.5,39725,135478,,,,90349,28756,151942,137995.2
420292.961945265,4455452.15734107,"017","03","01","0170301",Cotorredondo,Cotorredondo,Cotorredondo Núcleo,"1072","3","6",-3.9371391814,40.2457261463,15139,15139,24799,24799,19945,19945,37225,43534,22074,22074,25359,33063,24759,24759,29048,34708,,,,,,,,,,,,,,,,,,,,,20725,20725,19680,19672,1193,1229,3932,3932,1441,1434,6234,6956,1438,1402,4174,4992,1663,1668,5749,5978,,,,,,,,,,,,,,,,,,,,,1445,1430,3589,3536,24858.55,19969,15139,24799,30162.25,19945,40379.5,20528.4,26980.5,23416.5,30544.5,,,,20200.5,20725,19676,29188.7,3170.75,2571.5,1211,3932,4016.25,1437.5,6595,1434.3,3383,1542.75,5223.25,,,,2500,1437.5,3562.5,4907.2,26648365.6,21406768,16229008,26584528,32333932,21381040,43286824,22006444.8,28923096,25102488,32743704,,,,21654936,22217200,21092672,31290286.4,3399044,2756648,1298192,4215104,4305420,1541000,7069840,1537569.6,3626576,1653828,5599324,,,,2680000,1541000,3819000,5260518.4
458675.477095129,4439339.35192284,"170","01","01","1700101",Villaconejos,Villaconejos,Villaconejos Núcleo,"3471","8","6",-3.4848528394,40.1033370029,19757,19757,17909,17909,17872,17872,20951,20951,49497,49497,43950,68314,46998,46998,53647,72540,,,,,,,,,,,,,,,,,,,,,20901,20901,19195,19195,1122,1157,1980,1980,982,982,2080,2080,2415,2306,5417,8221,2287,2212,6151,7935,,,,,,,,,,,,,,,,,,,,,1274,1323,2980,2131,33230.55,18833,19757,17909,19411.5,17872,20951,31005,53930.125,48247.5,59612.75,,,,20048,20901,19195,35456.1,2850.75,1559.75,1139.5,1980,1531,982,2080,1606,4618,2305,6931,,,,1927,1298.5,2555.5,4095.5,115343239.05,65369343,68576547,62162139,67377316.5,62033712,72720921,107618355,187191463.875,167467072.5,206915855.25,,,,69586608,72547371,66625845,123068123.1,9894953.25,5413892.25,3955204.5,6872580,5314101,3408522,7219680,5574426,16029078,8000655,24057501,,,,6688617,4507093.5,8870140.5,14215480.5
454155.919563728,4467892.78850685,"123","18","01","1231801","Partija - Santa Mónica, La",La Partija - Santa Mónica,La Partija - Santa Mónica Núcleo,"83779","14","7",-3.5399168212,40.3603420083,15205,15205,16189,16291,1508,1508,1904,1904,12453,12453,13877,12946,,,,,,,,,,,,,18774,16104,17688,21058,,,,,,,,,9765,9765,9319,8982,1070,1041,3299,4016,224,214,541,511,1131,1009,3197,2966,,,,,,,,,,,,,1287,1033,3300,3061,,,,,,,,,759,687,3292,3541,11644.9,15722.5,15205,16240,1706,1508,1904,11274,12932.25,12453,13411.5,18406,17439,19373,9457.75,9765,9150.5,12015.8,1808.95,2356.5,1055.5,3657.5,372.5,219,526,845.5,2075.75,1070,3081.5,2170.25,1160,3180.5,2069.75,723,3416.5,2772.4,975598077.1,1317215327.5,1273859695,1360570960,142926974,126338732,159515216,944524446,1083450972.75,1043299887,1123602058.5,1542036274,1461021981,1623050567,792360837.25,818101935,766619739.5,1006671708.2,151552022.05,197425213.5,88428734.5,306421692.5,31207677.5,18347601,44067754,70835144.5,173904259.25,89643530,258164988.5,181821374.75,97183640,266459109.5,173401585.25,60572217,286230953.5,232268899.6
455363.981435308,4465989.44989892,"123","07","01","1230701",Rivas - Vaciamadrid,Rivas - Vaciamadrid,Rivas - Vaciamadrid Núcleo,"16031","14","7",-3.525556629,40.3432606127,13296,13296,13581,13581,2797,2797,4946,4946,14732,14732,14847,14847,,,,,,,,,,,,,21100,18383,17877,17877,,,,,,,,,7899,7899,6002,7908,930,924,2571,2631,392,388,1079,929,1216,1112,2930,2939,,,,,,,,,,,,,1414,1136,2961,3021,,,,,,,,,542,541,1969,1718,11667.15,13438.5,13296,13581,3871.5,2797,4946,11693.1,14789.5,14732,14847,18809.25,19741.5,17877,7427,7899,6955,11641.2,1567.15,1764,927,2601,697,390,1004,859.5,2049.25,1164,2934.5,2133,1275,2991,1192.5,541.5,1843.5,2274.8,187036081.65,215432593.5,213148176,217717011,62064016.5,44838707,79289326,187452086.1,237090474.5,236168692,238012257,301531086.75,316475986.5,286586187,119062237,126628869,111495605,186620077.2,25122981.65,28278684,14860737,41696631,11173607,6252090,16095124,13778644.5,32851526.75,18660084,47042969.5,34194123,20439525,47948721,19116967.5,8680786.5,29553148.5,36467318.8
455473.312985958,4468777.07809799,"123","10","01","1231001",Cañada Real de la Galiana,Cañada Real de la Galiana,Cañada Real de la Galiana Núcleo,"1769","14","7",-3.524463925,40.3683798327,16835,16835,22492,23315,1418,1418,1418,1447,14083,14083,15291,15291,,,,,,,,,,,,,20405,17734,19102,19102,,,,,,,,,11395,11395,13665,14788,1254,1206,4081,4318,232,260,1118,811,1312,1175,3885,3834,,,,,,,,,,,,,1491,1191,3995,4021,,,,,,,,,948,829,4242,4002,13575.6,19869.25,16835,22903.5,1425.25,1418,1432.5,12560.1,14687,14083,15291,19085.75,19069.5,19102,12810.75,11395,14226.5,14591.1,2210.25,2714.75,1230,4199.5,605.25,246,964.5,989.8,2551.5,1243.5,3859.5,2674.5,1341,4008,2505.25,888.5,4122,3430.7,24015236.4,35148703.25,29781115,40516291.5,2521267.25,2508442,2534092.5,22218816.9,25981303,24912827,27049779,33762691.75,33733945.5,33791438,22662216.75,20157755,25166678.5,25811655.9,3909932.25,4802392.75,2175870,7428915.5,1070687.25,435174,1706200.5,1750956.2,4513603.5,2199751.5,6827455.5,4731190.5,2372229,7090152,4431787.25,1571756.5,7291818,6068908.3
466440.82062958,4465003.15594966,"033","02","01","0330201",Montehermoso,Montehermoso,Montehermoso Núcleo,"529","14","7",-3.3950864987,40.3348940907,9231,9231,10951,10227,7961,7961,8284,10162,32864,32864,32567,32600,,,,,,,,,,,,,30788,30788,35596,35629,,,,,,,,,9279,9279,13345,11865,818,796,2462,2996,738,740,1487,1629,1758,1772,4867,5355,,,,,,,,,,,,,1558,1444,4601,4851,,,,,,,,,704,677,2906,2554,19073.6,9910,9231,10589,8592,7961,9223,18024.6,32723.75,32864,32583.5,33200.25,30788,35612.5,10942,9279,12605,20122.6,2235.65,1768,807,2729,1148.5,739,1558,1100.5,3438,1765,5111,3113.5,1501,4726,1710.25,690.5,2730,3370.8,10089934.4,5242390,4883199,5601581,4545168,4211369,4878967,9535013.4,17310863.75,17385056,17236671.5,17562932.25,16286852,18839012.5,5788318,4908591,6668045,10644855.4,1182658.85,935272,426903,1443641,607556.5,390931,824182,582164.5,1818702,933685,2703719,1647041.5,794029,2500054,904722.25,365274.5,1444170,1783153.2
467914.8015789,4465643.66137447,"033","01","01","0330101",Campo Real,Campo Real,Campo Real Núcleo,"6187","14","7",-3.377766119,40.3407224217,13151,13151,12902,12178,9929,9929,10235,12112,34831,34161,34518,34550,,,,,,,,,,,,,32755,32755,37547,37579,,,,,,,,,11247,11247,15296,13815,796,790,2795,3329,897,902,1820,1962,1929,1858,5200,5688,,,,,,,,,,,,,1737,1622,4934,5184,,,,,,,,,864,844,3239,2887,21194.4,12845.5,13151,12540,10551.25,9929,11173.5,20315.6,34515,34496,34534,35159,32755,37563,12901.25,11247,14555.5,22073.2,2463.85,1927.5,793,3062,1395.25,899.5,1891,1223.9,3668.75,1893.5,5444,3369.25,1679.5,5059,1958.5,854,3063,3703.8,131129752.8,79475108.5,81365237,77584980,65280583.75,61430723,69130444.5,125692617.2,213544305,213426752,213661858,217528733,202655185,232402281,79820033.75,69585189,90054878.5,136566888.4,15243839.95,11925442.5,4906291,18944594,8632411.75,5565206.5,11699617,7572269.3,22698556.25,11715084.5,33682028,20845549.75,10391066.5,31300033,12117239.5,5283698,18950781,22915410.6
470178.326245158,4453494.54355106,"110","04","01","1100401",Valdeperales,Valdeperales,Valdeperales Núcleo,"208","14","7",-3.347370587,40.212033288,15952,15952,14737,14823,16697,16697,16096,15132,40561,40561,37679,37676,,,,,,,,,,,,,44922,44922,48116,48116,,,,,,,,,23417,23417,20121,20121,1258,1290,3767,3587,1424,1467,3864,3439,2409,2367,6314,6902,,,,,,,,,,,,,2432,2342,6297,6995,,,,,,,,,1400,1420,4118,4083,27785.75,15366,15952,14780,16155.5,16697,15614,28309.8,39119.25,40561,37677.5,46519,44922,48116,21769,23417,20121,27261.7,3358.75,2475.5,1274,3677,2548.5,1445.5,3651.5,1780.9,4498,2388,6608,4516.5,2387,6646,2755.25,1410,4100.5,4936.6,5779436,3196128,3318016,3074240,3360344,3472976,3247712,5888438.4,8136804,8436688,7836920,9675952,9343776,10008128,4527952,4870736,4185168,5670433.6,698620,514904,264992,764816,530088,300664,759512,370427.2,935584,496704,1374464,939432,496496,1382368,573092,293280,852904,1026812.8
470014.36601869,4453961.42097835,"110","01","01","1100101",Perales de Tajuña,Perales de Tajuña,Perales de Tajuña Núcleo,"2806","14","7",-3.352499448,40.2355530817,10600,10600,11249,11163,11345,11345,11919,11919,35209,35209,34599,34596,,,,,,,,,,,,,39570,39570,39744,44542,,,,,,,,,18065,18065,16547,16547,700,719,1249,1473,869,887,1033,1033,1899,1791,3938,4632,,,,,,,,,,,,,1876,1761,4537,4654,,,,,,,,,847,845,1846,1812,23120.15,10903,10600,11206,11632,11345,11919,22957.8,34903.25,35209,34597.5,40856.5,39570,42143,17306,18065,16547,23282.5,1920.05,1035.25,709.5,1361,955.5,878,1033,1219.4,3065,1845,4285,3207,1818.5,4595.5,1337.5,846,1829,2620.7,64875140.9,30593818,29743600,31444036,32639392,31834070,33444714,64419586.8,97938519.5,98796454,97080585,114643339,111033420,118253258,48560636,50690390,46430882,65330695,5387660.3,2904911.5,1990857,3818966,2681133,2463668,2898598,3421636.4,8600390,5177070,12023710,8998842,5102711,12894973,3753025,2373876,5132174,7353684.2
469006.458464419,4455443.08966635,"110","03","01","1100301",Prado de Arriba,Prado de Arriba,Prado de Arriba Núcleo,"53","14","7",-3.364419362,40.2488651017,10590,10590,11823,11737,11335,11335,12132,12493,35199,35199,35173,35170,,,,,,,,,,,,,39559,39559,42354,45116,,,,,,,,,18055,18055,17121,17121,717,725,2125,2420,881,897,2037,1994,1924,1807,4770,5579,,,,,,,,,,,,,1883,1754,5114,5601,,,,,,,,,865,850,2791,2759,23485.8,11185,10590,11780,11823.75,11335,12312.5,22947.6,35185.25,35199,35171.5,41647,39559,43735,17588,18055,17121,24024,2374.65,1496.75,721,2272.5,1452.25,889,2015.5,1230.3,3520,1865.5,5174.5,3588,1818.5,5357.5,1816.25,857.5,2775,3519,1244747.4,592805,561270,624340,626658.75,600755,652562.5,1216222.8,1864818.25,1865547,1864089.5,2207291,2096627,2317955,932164,956915,907413,1273272,125856.45,79327.75,38213,120442.5,76969.25,47117,106821.5,65205.9,186560,98871.5,274248.5,190164,96380.5,283947.5,96261.25,45447.5,147075,186507
473082.4299213,4455039.39983076,"146","01","01","1460101",Tielmes,Tielmes,Tielmes Núcleo,"2789","14","7",-3.31647825,40.2453691317,17058,17058,15901,15901,17803,17803,16232,16232,40887,40887,41390,39430,,,,,,,,,,,,,45247,45247,44419,44419,,,,,,,,,23743,23743,21806,21806,926,960,2594,2594,1095,1136,2454,2454,2072,2016,6233,7051,,,,,,,,,,,,,2073,1983,6162,6162,,,,,,,,,1052,1065,3602,3602,28350.6,16479.5,17058,15901,17017.5,17803,16232,28947.6,40648.5,40887,40410,44833,45247,44419,22774.5,23743,21806,27753.6,2864.3,1768.5,943,2594,1784.75,1115.5,2454,1437.8,4343,2044,6642,4095,2028,6162,2330.25,1058.5,3602,4290.8,79069823.4,45961325.5,47574762,44347889,47461807.5,49652567,45271048,80734856.4,113368666.5,114033843,112703490,125039237,126193883,123884591,63518080.5,66219227,60816934,77404790.4,7988532.7,4932346.5,2630027,7234666,4977667.75,3111129.5,6844206,4010024.2,12112627,5700716,18524538,11420955,5656092,17185818,6499067.25,2952156.5,10045978,11967041.2
490226.699584859,4443305.39990281,"055","04","02","0550402","Cercado, El",El Cercado,El Cercado Núcleo,"62","14","7",-3.11473017,40.1400275179,39011,39011,44008,52423,39756,39756,44679,53782,62840,62840,67589,75857,,,,,,,,,,,,,67200,67200,72504,83040,,,,,,,,,45696,45696,49914,57807,1673,1650,6039,12521,1843,1832,5823,12624,2811,2743,10677,15537,,,,,,,,,,,,,2812,2686,9387,15092,,,,,,,,,1799,1739,7228,12993,55530.45,43613.25,39011,48215.5,44493.25,39756,49230.5,50900.6,67281.5,62840,71723,72486,67200,77772,49778.25,45696,53860.5,60160.3,6475.45,5470.75,1661.5,9280,5530.5,1837.5,9223.5,2158.8,7942,2777,13107,7494.25,2749,12239.5,5939.75,1769,10110.5,10792.1,3442887.9,2704021.5,2418682,2989361,2758581.5,2464872,3052291,3155837.2,4171453,3896080,4446826,4494132,4166400,4821864,3086251.5,2833152,3339351,3729938.6,401477.9,339186.5,103013,575360,342891,113925,571857,133845.6,492404,172174,812634,464643.5,170438,758849,368264.5,109678,626851,669110.2
491263.800013579,4444456.7997519,"055","04","03","0550403",Vega del Tajo,Vega del Tajo,Vega del Tajo Núcleo,"17","14","7",-3.10257112,40.1504125479,40087,40087,41960,50570,40832,40832,43725,51929,63916,63916,65415,74004,,,,,,,,,,,,,68276,68276,72599,81187,,,,,,,,,46772,46772,47750,55954,1643,1624,5745,11019,1822,1795,5904,11122,2775,2713,9475,14035,,,,,,,,,,,,,2804,2677,9150,13590,,,,,,,,,1768,1721,6840,11491,55242.95,43176,40087,46265,44329.5,40832,47827,51976.6,66812.75,63916,69709.5,72584.5,68276,76893,49312,46772,51852,58509.3,5985.65,5007.75,1633.5,8382,5160.75,1808.5,8513,2134.2,7249.5,2744,11755,7055.25,2740.5,11370,5455,1744.5,9165.5,9837.1,939130.15,733992,681479,786505,753601.5,694144,813059,883602.2,1135816.75,1086572,1185061.5,1233936.5,1160692,1307181,838304,795124,881484,994658.1,101756.05,85131.75,27769.5,142494,87732.75,30744.5,144721,36281.4,123241.5,46648,199835,119939.25,46588.5,193290,92735,29656.5,155813.5,167230.7
490091.100095069,4448074.49959853,"055","02","01","0550201",Cuatro Caminos,Cuatro Caminos,Cuatro Caminos Núcleo,"26","14","7",-3.11639534,40.1829932879,44955,44955,46587,46673,45700,45700,47946,46982,68784,68784,70021,79198,,,,,,,,,,,,,73145,73145,77204,75169,,,,,,,,,51640,51640,51971,51991,2024,2026,4361,6590,2203,2206,4464,6546,3152,3096,7137,10430,,,,,,,,,,,,,3173,3063,6812,10262,,,,,,,,,2139,2104,4833,7586,58109.5,45792.5,44955,46630,46582,45700,47464,56844.8,71696.75,68784,74609.5,74665.75,73145,76186.5,51810.5,51640,51981,59374.2,4710.35,3750.25,2025,5475.5,3854.75,2204.5,5505,2518.6,5953.75,3124,8783.5,5827.5,3118,8537,4165.5,2121.5,6209.5,6902.1,1510847,1190605,1168830,1212380,1211132,1188200,1234064,1477964.8,1864115.5,1788384,1939847,1941309.5,1901770,1980849,1347073,1342640,1351506,1543729.2,122469.1,97506.5,52650,142363,100223.5,57317,143130,65483.6,154797.5,81224,228371,151515,81068,221962,108303,55159,161447,179454.6
